Alpha,Cl,Cd,Cm
-17.0,-0.3561204897096897,0.19726518589921718,-0.013400377856997218
-16.0,-0.3377498601657717,0.18676327327187045,-0.014027540054532881
-13.0,-0.3080989095213638,0.1655133816772057,-0.01665018604962136
-10.0,-0.2836180231684676,0.13770008038441053,-0.01634627134710856
-8.0,-0.2792861396824834,0.11718010421885716,-0.013629815688894549
-3.0,-0.23395039473539617,0.07217531012236104,-0.021397226310363143
-2.0,-0.17963359383136854,0.05977923703173412,-0.01802738355413529
-1.0,-0.16091780298314218,0.04900852471160234,0.00042274159312542765
0.0,-0.0575761480112556,0.0410065735434513,-0.004201407080553392
1.0,0.14452217745451368,0.041537243369876645,-0.03379490714586873
2.0,0.49946535087259997,0.039119946151406015,-0.08046599278382519
3.0,0.8249666762136062,0.029871063227454354,-0.11114977799788861
4.0,1.0709105283609692,0.02882333837339255,-0.13020447195219284
5.0,1.1886504866517964,0.03417415658908861,-0.13012753434215021
6.0,1.2652604479732585,0.041010603622395864,-0.12373473145001379
7.0,1.3337933917706364,0.04809218338155617,-0.11634417390225332
8.0,1.3490637217064971,0.058169362096034204,-0.10247362038744104
9.0,1.3246523752426183,0.07218984597344025,-0.08711394786119891
16.0,1.0247575194579936,0.21997668311161925,-0.11212355317823021
17.0,1.055812024576309,0.2332664173759654,-0.11553707098364388
18.0,1.0926879002647887,0.24970854030925982,-0.11883463239530431
20.0,1.1281183347148696,0.2693740624112542,-0.13135152769817382
