x/c,y/c
1.0,0.004719728311752139
0.9933809010517404,0.005780954036838427
0.9856560947117807,0.0070032087573494925
0.9768244696434384,0.008379149882278659
0.9668847615850026,0.009900369471678855
0.9558355958890696,0.011557381839677274
0.943675526278769,0.01333961186467063
0.9304029835687841,0.01523539634483682
0.9160163540357295,0.017231965979941023
0.90051394674687,0.019315443552812426
0.8838940690165363,0.02147082717003605
0.8661550200442136,0.0236819854558489
0.8472951260488778,0.025931647682854563
0.8273127319740078,0.028201399895348207
0.8062063780227864,0.030471661540844647
0.7839745573900027,0.03272171011292424
0.760616015521315,0.03492964746440669
0.7361296695225353,0.0370724106506987
0.7105146514358975,0.0391257709230297
0.6837703664372591,0.041064334583715535
0.6558965347625556,0.04286154874356332
0.6268932255890517,0.044489710992250436
0.5967609131659062,0.045919981472379204
0.5655005377308799,0.047122399611927705
0.5331135207989757,0.04806590745060112
0.4996018584149756,0.048718375040565566
0.4660854039517812,0.049041535420725396
0.4336846621369387,0.049033086014654094
0.40240263323155806,0.04871212476873076
0.3722425958387331,0.0481114279926813
0.34320602584583704,0.047262956306900875
0.3152946527250163,0.046197545803012045
0.2885094883865255,0.044944863997055225
0.2628511052562273,0.04353339119065754
0.2383196677101944,0.04199040204156646
0.2149153527310058,0.040337167088027336
0.1926501714148842,0.038448292113783845
0.1715310336541025,0.03630190366891301
0.1515578424562199,0.03395421440253202
0.13272910990599548,0.03145818570646077
0.11504221044484733,0.028863472233028147
0.09849361748527916,0.026216401555818114
0.08307912156485539,0.023559982486301166
0.06879402914178633,0.02093393598959854
0.05563334184736128,0.0183747431882497
0.04359191655222203,0.015915705547200315
0.03266460699299526,0.013587012952816554
0.022846387965162793,0.01141581600211227
0.014132463239664562,0.009426299384430712
0.006518358425758564,0.007639753753858712
0.0,0.006074643950528533
0.0,-0.00663251471965451
0.006604726881423614,-0.0075646724733293815
0.01431951956235517,-0.008584231787669474
0.023147849970999966,-0.009659378086851883
0.03309308677084142,-0.010753477156045079
0.0441582388778723,-0.011825010690499817
0.05634565933699223,-0.012827534439027255
0.06965670954495158,-0.013709671187287307
0.08409138549643164,-0.014415152489461534
0.0996479100308562,-0.014882924400541342
0.11632226953048355,-0.015057549215583305
0.13410936432067816,-0.01511883509037512
0.1530082361490613,-0.015151622664261104
0.17301883529889578,-0.015150033566843862
0.19414109256447887,-0.015107844063648663
0.2163749120673457,-0.015018485346037379
0.2397201701626958,-0.014875043901213334
0.2641767112894626,-0.014670261967731099
0.28974434150970657,-0.014396538121020869
0.3164229642154527,-0.014055608678323383
0.34421298707540277,-0.013684069371051294
0.37311443799264765,-0.013285153034099512
0.40312729054714536,-0.01285738759596425
0.43425152500088243,-0.012399244311070454
0.46648710297000834,-0.011909138139121875
0.4998339942341609,-0.011385427368087649
0.5331806133739985,-0.010844729637348342
0.5654154160661792,-0.010305908570962394
0.5965384176697305,-0.009770606754771908
0.6265496400622536,-0.009240409965825907
0.6554490936377793,-0.008716847490711188
0.683236821117175,-0.008201391331673916
0.7099128277891972,-0.007695457479758986
0.7354771395443881,-0.007200404860015113
0.7599297643159385,-0.006717536062540937
0.783270755039888,-0.006248096101406172
0.8055001057361152,-0.005793274483444648
0.8266178435447751,-0.005354203383868242
0.8466239946711025,-0.004931958318594354
0.865518566717206,-0.004527558530907669
0.8833015911977792,-0.004141966093533595
0.8999730979040373,-0.003776086445356941
0.9155330518990336,-0.0034307698045540585
0.9299815163179856,-0.0031068075768371727
0.9433185090127558,-0.0028049355089351967
0.9555440199754847,-0.0025258333422117285
0.9666580992450841,-0.0022701228093533607
0.9766606932320645,-0.0020383713915023455
0.985551889053948,-0.001831086684241505
0.9933316513602749,-0.0016487224895478769
1.0,-0.00149167469964304
