x/c,y/c
1.0,-1.435880009534308e-5
0.9968424353177894,0.00816907339118369
0.9896668685257959,0.01578988404611616
0.9783901403905383,0.021139297635386124
0.9652839890293127,0.026940155455042268
0.9502750028907067,0.0329869166422988
0.933277772289459,0.039002392150215816
0.914268818835434,0.04482149044480541
0.8932523087562253,0.05034117667084961
0.8702487003717273,0.05551807255229853
0.8452872061984905,0.06037000297124862
0.8183983554810786,0.06496337854234224
0.7896079412598214,0.06938498138996962
0.7589333997173122,0.0737066205178481
0.7263852914613713,0.07797610012548108
0.691966897188832,0.08219785482337595
0.6556743004510724,0.08631796779060302
0.6175014839293098,0.09025270873788857
0.5774421213883201,0.09389263822346165
0.5354909020240337,0.09710032581754437
0.4916467781483485,0.09973066102001975
0.44776317878991684,0.10158876508647706
0.40570265107812725,0.10263711043622807
0.3654799080065979,0.10298911192313381
0.3271055508597067,0.1027706410463316
0.2905858464701864,0.10211074066322144
0.2559236647316913,0.10112160886863336
0.22312936142866735,0.09967267481126994
0.192252898407261,0.09721046904915447
0.1634337869193625,0.09303126555319163
0.13669505954094147,0.08763490901781301
0.11146305460511408,0.08456053428415519
0.08818526869019072,0.08101629256260047
0.06782652058794805,0.07348671278442727
0.04981810190520802,0.06506460465968603
0.03366914250819993,0.057044479184703144
0.0200570705386537,0.048349347203445026
0.010385417135855389,0.03782444672504502
0.003216798700116359,0.027627707702352754
-0.001005856879682823,0.01913874817032699
-0.0016724704758706343,0.010379996010916591
0.0004341898978845304,0.0005894702741210147
0.0061569992055401455,-0.00797772077383631
0.016605630372858074,-0.014353002333719196
0.029794851129820485,-0.019286845617034306
0.045324786506583455,-0.022700504981885385
0.06296738729341646,-0.024391544607433303
0.08251279406898739,-0.024639338716140827
0.1038724856479128,-0.02403403526484147
0.12704552663333057,-0.02322193600017871
0.15204723564894274,-0.022812579067335303
0.17886519499374529,-0.023321472317211097
0.20746124032987062,-0.024941276355934655
0.2378365096150671,-0.027234926779688202
0.270054446890129,-0.02922776312436271
0.3041303701007766,-0.030466105258059456
0.3400304900557725,-0.031583211562313425
0.3777256987737364,-0.03333130563808456
0.4172159354236159,-0.03559090689381528
0.4585404348491214,-0.03759357699127032
0.5017137496112359,-0.03884053426378626
0.5449018899552918,-0.03940832579514447
0.5862742739746631,-0.03970626089965466
0.6258277002155171,-0.04003899760451342
0.6635602655676979,-0.040560194970217005
0.6994698643981755,-0.0413154097826308
0.7335552424826585,-0.042277210617999265
0.7658177307987903,-0.04335187761835834
0.7962630111754194,-0.044353668112561404
0.824897592041373,-0.04504590521504247
0.8517211056087586,-0.04519395782992615
0.8767188240662337,-0.04460345226822824
0.8998576936858443,-0.04313598279430287
0.9210860976184806,-0.04071509157012404
0.9403420489203485,-0.03735522317862227
0.9575707560055796,-0.03317675774737745
0.972828872702983,-0.02866017585425272
0.9865975236610899,-0.025744933880310968
0.9955363556528217,-0.018518870718338087
0.9984489772791845,-0.008490381287355825
1.0,6.582579622960783e-6
