x/c,y/c
1,0
0.9,0.0107
0.8,0.0215
0.7,0.0322
0.6,0.0424
0.5,0.0512
0.4,0.0576
0.3,0.06
0.2,0.0556
0.1,0.0433
0.075,0.0383
0.05,0.0319
0.025,0.023
0.0125,0.0164
0,0
0.0125,-0.0164
0.025,-0.023
0.05,-0.0319
0.075,-0.0383
0.1,-0.0433
0.2,-0.0556
0.3,-0.06
0.4,-0.0576
0.5,-0.0512
0.6,-0.0424
0.7,-0.0322
0.8,-0.0215
0.9,-0.0107
1,0
