Alpha,Cl,Cd,Cm
-8.0,-0.3346570642081364,0.11317874967110693,-0.017916868651917425
-7.0,-0.3295633433989345,0.10360612002188306,-0.015869025961594486
-6.0,-0.31585910038530324,0.09408421169561872,-0.016622276571459472
-5.0,-0.2907521879158154,0.08382601369709802,-0.018476221271952805
-4.0,-0.2531640138132956,0.07390576924256725,-0.02121792116836721
-3.0,-0.2141460314392436,0.06408209308168386,-0.019507203623340245
-1.0,-0.17234594601331701,0.0467061189240346,0.0041203527926083425
0.0,0.2887599424697082,0.03907170578539124,-0.09384929754357134
1.0,0.48506455096147333,0.03416895038215939,-0.10844015777092168
2.0,0.6719547425717467,0.031990001653313414,-0.12150821054213357
3.0,0.7932497994102515,0.033508984868354776,-0.12510449931904474
4.0,0.8689150741522483,0.03911428704580433,-0.12272761620443096
5.0,0.9968339726078206,0.03950705077079094,-0.1198632609972223
6.0,1.1207815241552366,0.038310662420490395,-0.11286656352883151
7.0,1.2263938424059788,0.03622422750628953,-0.10185783840676664
8.0,1.2839607127265065,0.034227918416847324,-0.0853654034399407
9.0,1.3406616827763542,0.037718857284197216,-0.07565715547564213
10.0,1.3860306628688763,0.04299726282113879,-0.06662435453947455
11.0,1.3858022220790749,0.04982000435218273,-0.05393312032351337
12.0,1.348947219069181,0.06224738179128797,-0.04434542488372872
13.0,1.340239654241165,0.07695357619676672,-0.03993524736003226
14.0,1.2745244355720389,0.10245807634717678,-0.04611443230017828
16.0,1.0959060982596498,0.19025989220206727,-0.09501994276193469
19.0,0.8004229324132766,0.22334138812223484,-0.08878195683311509
