x/c,y/c
1.0,0.000741728259412124
0.9835295044575287,0.003241105055789316
0.9644258820206167,0.003812733936148191
0.9429235539086178,0.0040635865717806065
0.9190343340652627,0.0044930050092628245
0.8927600109891256,0.005143962368722216
0.86410240866782,0.006043016667226587
0.8330632661621626,0.007208479513188785
0.7996439133350964,0.008647939850164935
0.763844963352923,0.010355702198054473
0.7256659704192137,0.012310158858050185
0.6851051839029032,0.014471103986204029
0.6421594213686062,0.016776999044445413
0.5968241536120067,0.019142198081227104
0.5490939128236042,0.021454149980982995
0.49896312779076724,0.023570617497859894
0.44881588233549374,0.025249934642963066
0.4010422355361457,0.026335700887932263
0.35564811196939783,0.026812083881336976
0.31264100503864406,0.026689241337665294
0.27202891442291205,0.02599880457142421
0.23381938081762135,0.0247899348554919
0.19801790877786024,0.023141412009163947
0.16462457767829033,0.021191467589255414
0.1336332878542971,0.01911154984990922
0.10503447136212063,0.01706789233107954
0.07882605531017672,0.01509748403297389
0.055027895459499675,0.01297478571206799
0.03368040870934205,0.010398959877647763
0.01484215413866665,0.00717685043185689
0.0,0.00042096726084461393
0.01578737706368276,-0.002706846095097959
0.03487286801835581,-0.0028778709339585397
0.056344609820757494,-0.0029924904686433012
0.08020232752732716,-0.003068150160997281
0.10644585336064452,-0.003139635087204948
0.13507501448772788,-0.0032568897563189365
0.1660893909724236,-0.003479099647210819
0.19948811619763435,-0.0038640250020556925
0.23527001832513628,-0.004451503423809113
0.27343428511589024,-0.0052452169535477195
0.31398086442131007,-0.006220849161134211
0.3569104335057484,-0.007338224700982353
0.40222435759140057,-0.008541410991449982
0.44992450245643023,-0.009758579810980968
0.5000128804617618,-0.01090244962089397
0.5501056391847212,-0.011833568774830806
0.5978171237605078,-0.012461033039571412
0.643145842893381,-0.012776363563258796
0.686089869263206,-0.012789207173698358
0.7266472383133419,-0.012522454958852418
0.7648162419680823,-0.012008170779857283
0.8005956128596101,-0.01128424349946311
0.8339846046897611,-0.010391683829622763
0.8649829994898387,-0.009372490357414488
0.8935910581490236,-0.008268012088244816
0.9198094335256148,-0.007117737420258254
0.9436390331864399,-0.005957703911404007
0.9650776087246112,-0.004761204638946742
0.9841102584396586,-0.003339432185437706
1.0,-0.0003160275874012275
