# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
7

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,fuselage,0,BSAYMXKNLQ,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,76,41
# x,y,z,u,w
-2.103629080589363376e-33, 0.000000000000000000e+00, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.100000000000000089e+00
-8.874685183736366745e-34, 0.000000000000000000e+00, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.200000000000000178e+00
-2.629536350736712773e-34, 0.000000000000000000e+00, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.299999999999999822e+00
-3.286920438420890966e-35, 0.000000000000000000e+00, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.399999999999999911e+00
0.000000000000000000e+00, 0.000000000000000000e+00, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.500000000000000000e+00
-4.272996569947153925e-34, 1.776356839400253198e-18, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.600000000000000089e+00
-1.446244992905190165e-33, 5.329070518200757668e-18, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.700000000000000178e+00
-2.662405555120912760e-33, 7.993605777301124946e-18, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.799999999999999822e+00
-3.681350891031387362e-33, 7.105427357601005088e-18, -1.075619295958279098e+00, 0.000000000000000000e+00, 2.899999999999999911e+00
-4.108650548026102925e-33, 0.000000000000000000e+00, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.000000000000000000e+00
-4.075781343641894299e-33, -3.552713678800506396e-18, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.100000000000000089e+00
-3.845696912952431862e-33, -1.065814103640151534e-17, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.200000000000000178e+00
-3.221182029652465908e-33, -1.598721155460224989e-17, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.299999999999999822e+00
-2.005021467436739549e-33, -1.421085471520201018e-17, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.399999999999999911e+00
0.000000000000000000e+00, 0.000000000000000000e+00, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.500000000000000000e+00
-3.286920438420890966e-35, -2.901382837687077309e-17, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.600000000000000089e+00
-2.629536350736712773e-34, -3.671137468093850934e-17, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.700000000000000178e+00
-8.874685183736366745e-34, -3.730349362740525591e-17, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.799999999999999822e+00
-2.103629080589363376e-33, -4.500103993147299833e-17, -1.075619295958279098e+00, 0.000000000000000000e+00, 3.899999999999999911e+00
-4.108650548026102925e-33, -7.401486830834376525e-17, -1.075619295958279098e+00, 0.000000000000000000e+00, 4.000000000000000000e+00
1.352000000000000424e-01, 3.512551169658128525e-01, -1.075619295958279098e+00, 2.000000000000000111e-01, 0.000000000000000000e+00
1.352000000000000424e-01, 3.463368506363418975e-01, -1.129284831830993374e+00, 2.000000000000000111e-01, 1.000000000000000056e-01
1.352000000000000424e-01, 3.322068139411792353e-01, -1.181257312721513131e+00, 2.000000000000000111e-01, 2.000000000000000111e-01
1.352000000000000424e-01, 3.098021503201999760e-01, -1.230604965566816755e+00, 2.000000000000000111e-01, 2.999999999999999889e-01
1.352000000000000979e-01, 2.800600032132793960e-01, -1.276396017303883301e+00, 2.000000000000000111e-01, 4.000000000000000222e-01
1.352000000000000979e-01, 2.439175160602927162e-01, -1.317698694869690712e+00, 2.000000000000000111e-01, 5.000000000000000000e-01
1.352000000000000979e-01, 2.023118323011151021e-01, -1.353581225201217819e+00, 2.000000000000000111e-01, 5.999999999999999778e-01
1.352000000000000979e-01, 1.561800953756218302e-01, -1.383111835235443010e+00, 2.000000000000000111e-01, 6.999999999999999556e-01
1.352000000000000979e-01, 1.064594487236880244e-01, -1.405358751909344894e+00, 2.000000000000000111e-01, 8.000000000000000444e-01
1.352000000000001256e-01, 5.408703578518901656e-02, -1.419390202159901637e+00, 2.000000000000000111e-01, 9.000000000000000222e-01
1.352000000000001256e-01, -2.131628207280301218e-17, -1.424274412924092070e+00, 2.000000000000000111e-01, 1.000000000000000000e+00
1.352000000000001256e-01, -5.408703578518912064e-02, -1.419390202159901637e+00, 2.000000000000000111e-01, 1.100000000000000089e+00
1.352000000000000979e-01, -1.064594487236880521e-01, -1.405358751909344894e+00, 2.000000000000000111e-01, 1.199999999999999956e+00
1.352000000000000979e-01, -1.561800953756218580e-01, -1.383111835235443010e+00, 2.000000000000000111e-01, 1.300000000000000044e+00
1.352000000000000979e-01, -2.023118323011150743e-01, -1.353581225201218041e+00, 2.000000000000000111e-01, 1.399999999999999911e+00
1.352000000000000979e-01, -2.439175160602927162e-01, -1.317698694869690712e+00, 2.000000000000000111e-01, 1.500000000000000000e+00
1.352000000000000701e-01, -2.800600032132794515e-01, -1.276396017303883079e+00, 2.000000000000000111e-01, 1.600000000000000089e+00
1.352000000000000424e-01, -3.098021503202000870e-01, -1.230604965566817199e+00, 2.000000000000000111e-01, 1.699999999999999956e+00
1.352000000000000424e-01, -3.322068139411792909e-01, -1.181257312721512909e+00, 2.000000000000000111e-01, 1.800000000000000044e+00
1.352000000000000424e-01, -3.463368506363420085e-01, -1.129284831830993374e+00, 2.000000000000000111e-01, 1.899999999999999911e+00
1.352000000000000424e-01, -3.512551169658129635e-01, -1.075619295958279098e+00, 2.000000000000000111e-01, 2.000000000000000000e+00
1.352000000000000424e-01, -3.463368506363420085e-01, -1.021953760085565044e+00, 2.000000000000000111e-01, 2.100000000000000089e+00
1.352000000000000424e-01, -3.322068139411792353e-01, -9.699812791950452873e-01, 2.000000000000000111e-01, 2.200000000000000178e+00
1.352000000000000146e-01, -3.098021503202000870e-01, -9.206336263497418848e-01, 2.000000000000000111e-01, 2.299999999999999822e+00
1.352000000000000146e-01, -2.800600032132794515e-01, -8.748425746126753388e-01, 2.000000000000000111e-01, 2.399999999999999911e+00
1.352000000000000146e-01, -2.439175160602927162e-01, -8.335398970468677060e-01, 2.000000000000000111e-01, 2.500000000000000000e+00
1.352000000000000146e-01, -2.023118323011150743e-01, -7.976573667153404879e-01, 2.000000000000000111e-01, 2.600000000000000089e+00
1.352000000000000146e-01, -1.561800953756217192e-01, -7.681267566811151859e-01, 2.000000000000000111e-01, 2.700000000000000178e+00
1.352000000000000424e-01, -1.064594487236881493e-01, -7.458798400072135237e-01, 2.000000000000000111e-01, 2.799999999999999822e+00
1.352000000000000424e-01, -5.408703578518909982e-02, -7.318483897566567808e-01, 2.000000000000000111e-01, 2.899999999999999911e+00
1.352000000000000424e-01, -2.664535259100376215e-17, -7.269641789924663478e-01, 2.000000000000000111e-01, 3.000000000000000000e+00
1.352000000000000424e-01, 5.408703578518904431e-02, -7.318483897566567808e-01, 2.000000000000000111e-01, 3.100000000000000089e+00
1.352000000000000424e-01, 1.064594487236880938e-01, -7.458798400072135237e-01, 2.000000000000000111e-01, 3.200000000000000178e+00
1.352000000000000146e-01, 1.561800953756216637e-01, -7.681267566811151859e-01, 2.000000000000000111e-01, 3.299999999999999822e+00
1.352000000000000146e-01, 2.023118323011149911e-01, -7.976573667153404879e-01, 2.000000000000000111e-01, 3.399999999999999911e+00
1.352000000000000146e-01, 2.439175160602926606e-01, -8.335398970468677060e-01, 2.000000000000000111e-01, 3.500000000000000000e+00
1.352000000000000146e-01, 2.800600032132793960e-01, -8.748425746126753388e-01, 2.000000000000000111e-01, 3.600000000000000089e+00
1.352000000000000146e-01, 3.098021503202000315e-01, -9.206336263497418848e-01, 2.000000000000000111e-01, 3.700000000000000178e+00
1.352000000000000424e-01, 3.322068139411791798e-01, -9.699812791950452873e-01, 2.000000000000000111e-01, 3.799999999999999822e+00
1.352000000000000424e-01, 3.463368506363418975e-01, -1.021953760085565044e+00, 2.000000000000000111e-01, 3.899999999999999911e+00
1.352000000000000424e-01, 3.512551169658128525e-01, -1.075619295958279098e+00, 2.000000000000000111e-01, 4.000000000000000000e+00
4.576000000000000623e-01, 6.771620065865393556e-01, -1.075619295958279098e+00, 4.000000000000000222e-01, 0.000000000000000000e+00
4.576000000000002288e-01, 6.679352379623783031e-01, -1.180757125096682181e+00, 4.000000000000000222e-01, 1.000000000000000056e-01
4.576000000000001178e-01, 6.413461092269148178e-01, -1.281699718694012891e+00, 4.000000000000000222e-01, 2.000000000000000111e-01
4.576000000000001178e-01, 5.990313860856800732e-01, -1.376828487704861326e+00, 4.000000000000000222e-01, 2.999999999999999889e-01
4.576000000000001178e-01, 5.426278342442043545e-01, -1.464524843083816474e+00, 4.000000000000000222e-01, 4.000000000000000222e-01
4.576000000000001178e-01, 4.737722194080181692e-01, -1.543170195785468435e+00, 4.000000000000000222e-01, 5.000000000000000000e-01
4.576000000000001178e-01, 3.941013072826520247e-01, -1.611145956764407083e+00, 4.000000000000000222e-01, 5.999999999999999778e-01
4.576000000000001178e-01, 3.052518635736365393e-01, -1.666833536975221630e+00, 4.000000000000000222e-01, 6.999999999999999556e-01
4.576000000000001178e-01, 2.088606539865022760e-01, -1.708614347372501729e+00, 4.000000000000000222e-01, 8.000000000000000444e-01
4.576000000000001178e-01, 1.065644442267799363e-01, -1.734869798910837480e+00, 4.000000000000000222e-01, 9.000000000000000222e-01
4.576000000000001178e-01, -2.398081733190337792e-17, -1.743981302544818313e+00, 4.000000000000000222e-01, 1.000000000000000000e+00
4.576000000000001178e-01, -1.065644442267801029e-01, -1.734869798910837257e+00, 4.000000000000000222e-01, 1.100000000000000089e+00
4.576000000000001178e-01, -2.088606539865023037e-01, -1.708614347372501729e+00, 4.000000000000000222e-01, 1.199999999999999956e+00
4.576000000000001178e-01, -3.052518635736364838e-01, -1.666833536975221630e+00, 4.000000000000000222e-01, 1.300000000000000044e+00
4.576000000000001178e-01, -3.941013072826518027e-01, -1.611145956764407083e+00, 4.000000000000000222e-01, 1.399999999999999911e+00
4.576000000000001178e-01, -4.737722194080180027e-01, -1.543170195785468435e+00, 4.000000000000000222e-01, 1.500000000000000000e+00
4.576000000000001178e-01, -5.426278342442043545e-01, -1.464524843083816474e+00, 4.000000000000000222e-01, 1.600000000000000089e+00
4.576000000000001178e-01, -5.990313860856801842e-01, -1.376828487704861326e+00, 4.000000000000000222e-01, 1.699999999999999956e+00
4.576000000000001178e-01, -6.413461092269150399e-01, -1.281699718694012891e+00, 4.000000000000000222e-01, 1.800000000000000044e+00
4.576000000000000623e-01, -6.679352379623783031e-01, -1.180757125096682181e+00, 4.000000000000000222e-01, 1.899999999999999911e+00
4.576000000000000623e-01, -6.771620065865395777e-01, -1.075619295958279098e+00, 4.000000000000000222e-01, 2.000000000000000000e+00
4.576000000000000623e-01, -6.679352379623783031e-01, -9.704814668198759042e-01, 4.000000000000000222e-01, 2.100000000000000089e+00
4.576000000000000068e-01, -6.413461092269150399e-01, -8.695388732225449724e-01, 4.000000000000000222e-01, 2.200000000000000178e+00
4.576000000000000068e-01, -5.990313860856804062e-01, -7.744101042116972033e-01, 4.000000000000000222e-01, 2.299999999999999822e+00
4.576000000000000623e-01, -5.426278342442043545e-01, -6.867137488327419437e-01, 4.000000000000000222e-01, 2.399999999999999911e+00
4.576000000000000623e-01, -4.737722194080180582e-01, -6.080683961310897612e-01, 4.000000000000000222e-01, 2.500000000000000000e+00
4.576000000000000623e-01, -3.941013072826518027e-01, -5.400926351521511126e-01, 4.000000000000000222e-01, 2.600000000000000089e+00
4.576000000000000068e-01, -3.052518635736363173e-01, -4.844050549413365658e-01, 4.000000000000000222e-01, 2.700000000000000178e+00
4.576000000000000068e-01, -2.088606539865024980e-01, -4.426242445440562445e-01, 4.000000000000000222e-01, 2.799999999999999822e+00
4.576000000000000623e-01, -1.065644442267800751e-01, -4.163687930057203834e-01, 4.000000000000000222e-01, 2.899999999999999911e+00
4.576000000000000623e-01, -2.997602166487922856e-17, -4.072572893717394948e-01, 4.000000000000000222e-01, 3.000000000000000000e+00
4.576000000000000623e-01, 1.065644442267800196e-01, -4.163687930057203834e-01, 4.000000000000000222e-01, 3.100000000000000089e+00
4.576000000000000068e-01, 2.088606539865024425e-01, -4.426242445440562445e-01, 4.000000000000000222e-01, 3.200000000000000178e+00
4.576000000000000068e-01, 3.052518635736362618e-01, -4.844050549413365658e-01, 4.000000000000000222e-01, 3.299999999999999822e+00
4.576000000000000623e-01, 3.941013072826518027e-01, -5.400926351521511126e-01, 4.000000000000000222e-01, 3.399999999999999911e+00
4.576000000000000623e-01, 4.737722194080180582e-01, -6.080683961310897612e-01, 4.000000000000000222e-01, 3.500000000000000000e+00
4.576000000000000623e-01, 5.426278342442043545e-01, -6.867137488327419437e-01, 4.000000000000000222e-01, 3.600000000000000089e+00
4.576000000000000068e-01, 5.990313860856801842e-01, -7.744101042116972033e-01, 4.000000000000000222e-01, 3.700000000000000178e+00
4.576000000000000068e-01, 6.413461092269148178e-01, -8.695388732225449724e-01, 4.000000000000000222e-01, 3.799999999999999822e+00
4.576000000000000623e-01, 6.679352379623781921e-01, -9.704814668198759042e-01, 4.000000000000000222e-01, 3.899999999999999911e+00
4.576000000000000623e-01, 6.771620065865393556e-01, -1.075619295958279098e+00, 4.000000000000000222e-01, 4.000000000000000000e+00
8.424000000000000377e-01, 9.474413377243595669e-01, -1.075619295958279098e+00, 5.999999999999999778e-01, 0.000000000000000000e+00
8.424000000000000377e-01, 9.347934046496024774e-01, -1.224445204162865286e+00, 5.999999999999999778e-01, 1.000000000000000056e-01
8.424000000000000377e-01, 8.982600586242263097e-01, -1.366445522190043338e+00, 5.999999999999999778e-01, 2.000000000000000111e-01
8.424000000000000377e-01, 8.399569794465731043e-01, -1.499538031820329298e+00, 5.999999999999999778e-01, 2.999999999999999889e-01
8.424000000000000377e-01, 7.619998469149852349e-01, -1.621640514834238544e+00, 5.999999999999999778e-01, 4.000000000000000222e-01
8.424000000000000377e-01, 6.665043408278050752e-01, -1.730670753012285790e+00, 5.999999999999999778e-01, 5.000000000000000000e-01
8.424000000000000377e-01, 5.555861409833748876e-01, -1.824546528134986856e+00, 5.999999999999999778e-01, 5.999999999999999778e-01
8.424000000000000377e-01, 4.313609271800369349e-01, -1.901185621982857787e+00, 5.999999999999999778e-01, 6.999999999999999556e-01
8.424000000000000377e-01, 2.959443792161335351e-01, -1.958505816336413297e+00, 5.999999999999999778e-01, 8.000000000000000444e-01
8.424000000000000377e-01, 1.514521768900071452e-01, -1.994424892976168540e+00, 5.999999999999999778e-01, 9.000000000000000222e-01
8.424000000000000377e-01, -1.598721155460225606e-17, -2.006860633682638895e+00, 5.999999999999999778e-01, 1.000000000000000000e+00
8.424000000000000377e-01, -1.514521768900073118e-01, -1.994424892976168318e+00, 5.999999999999999778e-01, 1.100000000000000089e+00
8.424000000000000377e-01, -2.959443792161335351e-01, -1.958505816336413297e+00, 5.999999999999999778e-01, 1.199999999999999956e+00
8.424000000000000377e-01, -4.313609271800368794e-01, -1.901185621982857787e+00, 5.999999999999999778e-01, 1.300000000000000044e+00
8.424000000000000377e-01, -5.555861409833745546e-01, -1.824546528134987078e+00, 5.999999999999999778e-01, 1.399999999999999911e+00
8.424000000000000377e-01, -6.665043408278048531e-01, -1.730670753012285790e+00, 5.999999999999999778e-01, 1.500000000000000000e+00
8.424000000000000377e-01, -7.619998469149852349e-01, -1.621640514834238100e+00, 5.999999999999999778e-01, 1.600000000000000089e+00
8.424000000000000377e-01, -8.399569794465729933e-01, -1.499538031820329298e+00, 5.999999999999999778e-01, 1.699999999999999956e+00
8.424000000000000377e-01, -8.982600586242263097e-01, -1.366445522190043338e+00, 5.999999999999999778e-01, 1.800000000000000044e+00
8.424000000000000377e-01, -9.347934046496024774e-01, -1.224445204162865064e+00, 5.999999999999999778e-01, 1.899999999999999911e+00
8.424000000000000377e-01, -9.474413377243596779e-01, -1.075619295958279098e+00, 5.999999999999999778e-01, 2.000000000000000000e+00
8.424000000000000377e-01, -9.347934046496024774e-01, -9.267933877536929099e-01, 5.999999999999999778e-01, 2.100000000000000089e+00
8.424000000000000377e-01, -8.982600586242261986e-01, -7.847930697265145250e-01, 5.999999999999999778e-01, 2.200000000000000178e+00
8.424000000000000377e-01, -8.399569794465731043e-01, -6.517005600962291201e-01, 5.999999999999999778e-01, 2.299999999999999822e+00
8.424000000000000377e-01, -7.619998469149851239e-01, -5.295980770823198736e-01, 5.999999999999999778e-01, 2.399999999999999911e+00
8.424000000000000377e-01, -6.665043408278048531e-01, -4.205678389042721843e-01, 5.999999999999999778e-01, 2.500000000000000000e+00
8.424000000000000377e-01, -5.555861409833745546e-01, -3.266920637815707296e-01, 5.999999999999999778e-01, 2.600000000000000089e+00
8.424000000000000377e-01, -4.313609271800366018e-01, -2.500529699337001310e-01, 5.999999999999999778e-01, 2.700000000000000178e+00
8.424000000000000377e-01, -2.959443792161338127e-01, -1.927327755801451770e-01, 5.999999999999999778e-01, 2.799999999999999822e+00
8.424000000000000377e-01, -1.514521768900072840e-01, -1.568136989403899340e-01, 5.999999999999999778e-01, 2.899999999999999911e+00
8.424000000000000377e-01, -1.998401444325282007e-17, -1.443779582339193845e-01, 5.999999999999999778e-01, 3.000000000000000000e+00
8.424000000000000377e-01, 1.514521768900072285e-01, -1.568136989403899340e-01, 5.999999999999999778e-01, 3.100000000000000089e+00
8.424000000000000377e-01, 2.959443792161337572e-01, -1.927327755801451770e-01, 5.999999999999999778e-01, 3.200000000000000178e+00
8.424000000000000377e-01, 4.313609271800366018e-01, -2.500529699337001310e-01, 5.999999999999999778e-01, 3.299999999999999822e+00
8.424000000000000377e-01, 5.555861409833746656e-01, -3.266920637815707296e-01, 5.999999999999999778e-01, 3.399999999999999911e+00
8.424000000000000377e-01, 6.665043408278050752e-01, -4.205678389042721843e-01, 5.999999999999999778e-01, 3.500000000000000000e+00
8.424000000000000377e-01, 7.619998469149853459e-01, -5.295980770823198736e-01, 5.999999999999999778e-01, 3.600000000000000089e+00
8.424000000000000377e-01, 8.399569794465731043e-01, -6.517005600962291201e-01, 5.999999999999999778e-01, 3.700000000000000178e+00
8.424000000000000377e-01, 8.982600586242261986e-01, -7.847930697265145250e-01, 5.999999999999999778e-01, 3.799999999999999822e+00
8.424000000000000377e-01, 9.347934046496023663e-01, -9.267933877536929099e-01, 5.999999999999999778e-01, 3.899999999999999911e+00
8.424000000000000377e-01, 9.474413377243595669e-01, -1.075619295958279098e+00, 5.999999999999999778e-01, 4.000000000000000000e+00
1.164800000000000058e+00, 1.131813779241453100e+00, -1.075619295958279098e+00, 8.000000000000000444e-01, 0.000000000000000000e+00
1.164800000000000058e+00, 1.116909593369508569e+00, -1.254758097437061348e+00, 8.000000000000000444e-01, 1.000000000000000056e-01
1.164800000000000058e+00, 1.073790834900132385e+00, -1.424993731523868323e+00, 8.000000000000000444e-01, 2.000000000000000111e-01
1.164800000000000058e+00, 1.004848202553011660e+00, -1.583981767361138271e+00, 8.000000000000000444e-01, 2.999999999999999889e-01
1.164800000000000058e+00, 9.124723950478328405e-01, -1.729377774091308106e+00, 8.000000000000000444e-01, 4.000000000000000222e-01
1.164800000000000058e+00, 7.990541111042828160e-01, -1.858837320856815856e+00, 8.000000000000000444e-01, 5.000000000000000000e-01
1.164800000000000058e+00, 6.669840494420481436e-01, -1.970015976800099100e+00, 8.000000000000000444e-01, 5.999999999999999778e-01
1.164800000000000058e+00, 5.186529087808159355e-01, -2.060569311063594977e+00, 8.000000000000000444e-01, 6.999999999999999556e-01
1.164800000000000058e+00, 3.564513878402725267e-01, -2.128152892789740847e+00, 8.000000000000000444e-01, 8.000000000000000444e-01
1.164800000000000058e+00, 1.827701853401049736e-01, -2.170422291120973846e+00, 8.000000000000000444e-01, 9.000000000000000222e-01
1.164800000000000058e+00, -5.329070518200749194e-18, -2.185033075199732444e+00, 8.000000000000000444e-01, 1.000000000000000000e+00
1.164800000000000058e+00, -1.827701853401051957e-01, -2.170422291120973846e+00, 8.000000000000000444e-01, 1.100000000000000089e+00
1.164800000000000058e+00, -3.564513878402725267e-01, -2.128152892789740847e+00, 8.000000000000000444e-01, 1.199999999999999956e+00
1.164800000000000058e+00, -5.186529087808158245e-01, -2.060569311063594977e+00, 8.000000000000000444e-01, 1.300000000000000044e+00
1.164800000000000058e+00, -6.669840494420478105e-01, -1.970015976800099100e+00, 8.000000000000000444e-01, 1.399999999999999911e+00
1.164800000000000058e+00, -7.990541111042824829e-01, -1.858837320856815856e+00, 8.000000000000000444e-01, 1.500000000000000000e+00
1.164800000000000058e+00, -9.124723950478327295e-01, -1.729377774091307884e+00, 8.000000000000000444e-01, 1.600000000000000089e+00
1.164800000000000058e+00, -1.004848202553011438e+00, -1.583981767361138049e+00, 8.000000000000000444e-01, 1.699999999999999956e+00
1.164800000000000058e+00, -1.073790834900132385e+00, -1.424993731523868101e+00, 8.000000000000000444e-01, 1.800000000000000044e+00
1.164800000000000058e+00, -1.116909593369508347e+00, -1.254758097437061126e+00, 8.000000000000000444e-01, 1.899999999999999911e+00
1.164800000000000058e+00, -1.131813779241453100e+00, -1.075619295958279098e+00, 8.000000000000000444e-01, 2.000000000000000000e+00
1.164800000000000058e+00, -1.116909593369508347e+00, -8.964804944794970698e-01, 8.000000000000000444e-01, 2.100000000000000089e+00
1.164800000000000058e+00, -1.073790834900132385e+00, -7.262448603926896507e-01, 8.000000000000000444e-01, 2.200000000000000178e+00
1.164800000000000058e+00, -1.004848202553011660e+00, -5.672568245554203692e-01, 8.000000000000000444e-01, 2.299999999999999822e+00
1.164800000000000058e+00, -9.124723950478327295e-01, -4.218608178252499785e-01, 8.000000000000000444e-01, 2.399999999999999911e+00
1.164800000000000058e+00, -7.990541111042824829e-01, -2.924012710597419518e-01, 8.000000000000000444e-01, 2.500000000000000000e+00
1.164800000000000058e+00, -6.669840494420478105e-01, -1.812226151164588461e-01, 8.000000000000000444e-01, 2.600000000000000089e+00
1.164800000000000058e+00, -5.186529087808153804e-01, -9.066928085296312168e-02, 8.000000000000000444e-01, 2.700000000000000178e+00
1.164800000000000058e+00, -3.564513878402727487e-01, -2.308569912681757846e-02, 8.000000000000000444e-01, 2.799999999999999822e+00
1.164800000000000058e+00, -1.827701853401051124e-01, 1.918369920441582305e-02, 8.000000000000000444e-01, 2.899999999999999911e+00
1.164800000000000058e+00, -6.661338147750935915e-18, 3.379448328317419259e-02, 8.000000000000000444e-01, 3.000000000000000000e+00
1.164800000000000058e+00, 1.827701853401050847e-01, 1.918369920441582305e-02, 8.000000000000000444e-01, 3.100000000000000089e+00
1.164800000000000058e+00, 3.564513878402727487e-01, -2.308569912681757846e-02, 8.000000000000000444e-01, 3.200000000000000178e+00
1.164800000000000058e+00, 5.186529087808156024e-01, -9.066928085296312168e-02, 8.000000000000000444e-01, 3.299999999999999822e+00
1.164800000000000058e+00, 6.669840494420480326e-01, -1.812226151164588461e-01, 8.000000000000000444e-01, 3.399999999999999911e+00
1.164800000000000058e+00, 7.990541111042828160e-01, -2.924012710597419518e-01, 8.000000000000000444e-01, 3.500000000000000000e+00
1.164800000000000058e+00, 9.124723950478329515e-01, -4.218608178252499785e-01, 8.000000000000000444e-01, 3.600000000000000089e+00
1.164800000000000058e+00, 1.004848202553011882e+00, -5.672568245554203692e-01, 8.000000000000000444e-01, 3.700000000000000178e+00
1.164800000000000058e+00, 1.073790834900132385e+00, -7.262448603926896507e-01, 8.000000000000000444e-01, 3.799999999999999822e+00
1.164800000000000058e+00, 1.116909593369508347e+00, -8.964804944794970698e-01, 8.000000000000000444e-01, 3.899999999999999911e+00
