r/R,Contour file,Aero file
0.0,beaver-sec1_rfl.csv,beaver-sec1-ncrit9-Re20000-Ma57.csv
0.18749999999999997,beaver-sec2_rfl.csv,beaver-sec2-ncrit14-Re62717-Ma0.csv
0.25,beaver-sec3_rfl.csv,beaver-sec5-ncrit6-Re146730-Ma0.csv
0.80000000000003,beaver-sec7_rfl.csv,beaver-sec8-ncrit6-Re141607-Ma0.csv
1.0,beaver-sec8_rfl.csv,beaver-sec8-ncrit6-Re141607-Ma0.csv
