x/c,y/c
1.0,0.0003163288692490294
0.9922323960711494,0.0027074836326205567
0.9821181324481256,0.0035714335744146115
0.9702162081133837,0.004214423289788636
0.9565457910823447,0.0048485085045117515
0.941107609514779,0.005476714317976729
0.9239028992795445,0.006121540082945748
0.9049333450340612,0.006825598787421678
0.8842011753849334,0.007646899004728889
0.8617092224211794,0.008648319852019434
0.8374604346040553,0.009880035084106856
0.8114570258260169,0.011366771004881766
0.7837006594200296,0.013120348459599364
0.7541923780719003,0.015143221248865107
0.7229322092266325,0.01742551433112126
0.6899187329795613,0.019941471696005766
0.6551486606107364,0.022645282120578234
0.6186165462366956,0.025466170239164913
0.5803148098229327,0.028303132060811528
0.5402348464241705,0.031027078856836112
0.49836906035443257,0.033489561999751546
0.45647714508256226,0.03545604916452592
0.4163270960713909,0.03678909432326197
0.37792728992620506,0.037496741150421176
0.3412869655269136,0.03761181972054787
0.30641487324821487,0.03718524447342098
0.27331833237937386,0.03628023835719413
0.24200270944784047,0.034967446566814636
0.212471228500422,0.033320907473104976
0.18472505755146285,0.031414836794470144
0.15876356615008685,0.02932116159563351
0.1345847717498321,0.02710679310746856
0.1121880899755291,0.024810027474522562
0.09157794483555395,0.02242012210207516
0.07276221314085725,0.019910779571885216
0.05574951456058104,0.01727024259514251
0.04054623251170137,0.014517353660912826
0.027153415924792472,0.011706165482714222
0.015564551386001052,0.008920827225093228
0.0059185336274489055,0.0057933511873197235
0.0,0.0003471162885678537
0.007121745273248654,-0.0031868852031537494
0.017232286217022965,-0.0029488827294394423
0.029101793393101257,-0.002696825620724711
0.04273046606909223,-0.002443652539772414
0.05811846466068973,-0.002204005750994251
0.0752658843600619,-0.00199406799307991
0.09417272855121263,-0.0018313300407828117
0.11483888476721936,-0.0017342715625599328
0.13726410508461193,-0.0017219360776696748
0.16144799570887555,-0.001813379064694663
0.18739002007793018,-0.002026966655628975
0.21508952135916537,-0.0023795007846502516
0.2445457683457253,-0.002885145072038721
0.2757580303849885,-0.0035541240246769958
0.30872568158477526,-0.004391166040088221
0.3434483355223061,-0.0053936581615233
0.37992599998965665,-0.0065494769659456735
0.41815923620950357,-0.007834455572890699
0.45814926463016814,-0.009209440399472848
0.4998980637335919,-0.01061688996597853
0.5416500462405163,-0.011925178263361147
0.5816488596336884,-0.01301376064418095
0.6198947856770154,-0.01383562126784897
0.6563868835106865,-0.014361890405048284
0.6911231940020527,-0.014586684069746397
0.7241013278197389,-0.014522493706722135
0.7553189657753149,-0.014194817608690402
0.7847742232724644,-0.013637715925345717
0.8124658332344764,-0.012890199151158223
0.8383931988367601,-0.011993364816205351
0.8625563336329278,-0.010988198860205425
0.8849557969006945,-0.009913954479701323
0.9055925042701984,-0.008807031137724694
0.9244676224238157,-0.007700265046425866
0.9415824279144696,-0.006622559755310734
0.9569382013193042,-0.005598782837900428
0.970536154900418,-0.004649863706895612
0.9823773792176154,-0.0037930354050404683
0.9924628090289163,-0.0030421690720211247
1.0,-0.00040775177798292605
